r,t,f,y,ProductionByTechnologyAnnual
KENYA,PWRGEO008,ELC001,2035,0.8645
KENYA,PWRGEO008,ELC001,2036,0.8645
KENYA,PWRGEO008,ELC001,2037,0.8645
KENYA,PWRGEO008,ELC001,2038,0.8645
KENYA,PWRGEO008,ELC001,2039,0.8645
KENYA,PWRGEO008,ELC001,2040,0.8645
KENYA,PWRGEO009,ELC001,2019,0.8198
KENYA,PWRGEO009,ELC001,2020,0.8198
KENYA,PWRGEO009,ELC001,2021,0.8198
KENYA,PWRGEO009,ELC001,2022,0.8198
KENYA,PWRGEO009,ELC001,2023,0.8198
KENYA,PWRGEO009,ELC001,2024,0.8198
KENYA,PWRGEO009,ELC001,2025,0.8198
KENYA,PWRGEO009,ELC001,2026,0.8198
KENYA,PWRGEO009,ELC001,2027,0.8198
KENYA,PWRGEO009,ELC001,2028,0.8198
KENYA,PWRGEO009,ELC001,2029,0.8198
KENYA,PWRGEO009,ELC001,2030,0.8198
KENYA,PWRGEO010,ELC001,2023,1.0434
KENYA,PWRGEO010,ELC001,2024,1.0434
KENYA,PWRGEO010,ELC001,2025,1.0434
KENYA,PWRGEO010,ELC001,2026,1.0434
KENYA,PWRGEO010,ELC001,2027,1.0434
KENYA,PWRGEO010,ELC001,2028,1.0434
KENYA,PWRGEO010,ELC001,2029,1.0434
KENYA,PWRGEO010,ELC001,2030,1.0434
KENYA,PWRGEO010,ELC001,2031,1.0434
KENYA,PWRGEO010,ELC001,2032,1.0434
KENYA,PWRGEO010,ELC001,2033,1.0434
KENYA,PWRGEO010,ELC001,2034,1.0434
KENYA,PWRGEO010,ELC001,2035,1.0434
KENYA,PWRGEO010,ELC001,2036,1.0434
KENYA,PWRGEO010,ELC001,2037,1.0434
KENYA,PWRGEO010,ELC001,2038,1.0434
KENYA,PWRGEO010,ELC001,2039,1.0434
KENYA,PWRGEO010,ELC001,2040,1.0434
KENYA,PWRGEO010,ELC001,2041,1.0434
KENYA,PWRGEO010,ELC001,2042,1.0434
KENYA,PWRGEO010,ELC001,2043,1.0434
KENYA,PWRGEO010,ELC001,2044,1.0434
KENYA,PWRGEO010,ELC001,2045,1.0434
KENYA,PWRGEO010,ELC001,2046,1.0434
KENYA,PWRGEO010,ELC001,2047,1.0434
KENYA,PWRGEO011,ELC001,2022,2.4832
KENYA,PWRGEO011,ELC001,2023,2.4832
KENYA,PWRGEO011,ELC001,2024,2.4832
KENYA,PWRGEO011,ELC001,2025,2.4832
KENYA,PWRGEO011,ELC001,2026,2.4832
KENYA,PWRGEO011,ELC001,2027,2.4832
KENYA,PWRGEO011,ELC001,2028,2.4832
KENYA,PWRGEO011,ELC001,2029,2.4832
KENYA,PWRGEO011,ELC001,2030,2.4832
KENYA,PWRGEO011,ELC001,2031,2.4832
KENYA,PWRGEO011,ELC001,2032,2.4832
KENYA,PWRGEO011,ELC001,2033,2.4832
KENYA,PWRGEO011,ELC001,2034,2.4832
KENYA,PWRGEO011,ELC001,2035,2.4832
KENYA,PWRGEO011,ELC001,2036,2.4832
KENYA,PWRGEO011,ELC001,2037,2.4832
KENYA,PWRGEO011,ELC001,2038,2.4832
KENYA,PWRGEO011,ELC001,2039,2.4832
KENYA,PWRGEO011,ELC001,2040,2.4832
KENYA,PWRGEO011,ELC001,2041,2.4832
KENYA,PWRGEO011,ELC001,2042,2.4832
KENYA,PWRGEO011,ELC001,2043,2.4832
KENYA,PWRGEO011,ELC001,2044,2.4832
KENYA,PWRGEO011,ELC001,2045,2.4832
KENYA,PWRGEO011,ELC001,2046,2.4832
KENYA,PWRGEO012,ELC001,2019,4.7102
KENYA,PWRGEO012,ELC001,2020,4.7102
KENYA,PWRGEO012,ELC001,2021,4.7102
KENYA,PWRGEO012,ELC001,2022,4.7102
KENYA,PWRGEO012,ELC001,2023,4.7102
KENYA,PWRGEO012,ELC001,2024,4.7102
KENYA,PWRGEO012,ELC001,2025,4.7102
KENYA,PWRGEO012,ELC001,2026,4.7102
KENYA,PWRGEO012,ELC001,2027,4.7102
KENYA,PWRGEO012,ELC001,2028,4.7102
KENYA,PWRGEO012,ELC001,2029,4.7102
KENYA,PWRGEO012,ELC001,2030,4.7102
KENYA,PWRGEO012,ELC001,2031,4.7102
KENYA,PWRGEO012,ELC001,2032,4.7102
KENYA,PWRGEO012,ELC001,2033,4.7102
KENYA,PWRGEO012,ELC001,2034,4.7102
KENYA,PWRGEO012,ELC001,2035,4.7102
KENYA,PWRGEO012,ELC001,2036,4.7102
KENYA,PWRGEO012,ELC001,2037,4.7102
KENYA,PWRGEO012,ELC001,2038,4.7102
KENYA,PWRGEO012,ELC001,2039,4.7102
KENYA,PWRGEO012,ELC001,2040,4.7102
KENYA,PWRGEO012,ELC001,2041,4.7102
KENYA,PWRGEO012,ELC001,2042,4.7102
KENYA,PWRGEO012,ELC001,2043,4.7102
KENYA,PWRGEO012,ELC001,2044,4.7102
KENYA,PWRGEO013,ELC001,2029,4.1735
KENYA,PWRGEO013,ELC001,2030,4.1735
KENYA,PWRGEO013,ELC001,2031,4.1735
KENYA,PWRGEO013,ELC001,2032,4.1735
KENYA,PWRGEO013,ELC001,2033,4.1735
KENYA,PWRGEO013,ELC001,2034,4.1735
KENYA,PWRGEO013,ELC001,2035,4.1735
KENYA,PWRGEO013,ELC001,2036,4.1735
KENYA,PWRGEO013,ELC001,2037,4.1735
KENYA,PWRGEO013,ELC001,2038,4.1735
KENYA,PWRGEO013,ELC001,2039,4.1735
KENYA,PWRGEO013,ELC001,2040,4.1735
KENYA,PWRGEO013,ELC001,2041,4.1735
KENYA,PWRGEO013,ELC001,2042,4.1735
KENYA,PWRGEO013,ELC001,2043,4.1735
KENYA,PWRGEO013,ELC001,2044,4.1735
KENYA,PWRGEO013,ELC001,2045,4.1735
KENYA,PWRGEO013,ELC001,2046,4.1735
KENYA,PWRGEO013,ELC001,2047,4.1735
KENYA,PWRGEO013,ELC001,2048,4.1735
KENYA,PWRGEO013,ELC001,2049,4.1735
KENYA,PWRGEO013,ELC001,2050,4.1735
KENYA,PWRGEO014,ELC001,2029,4.1735
KENYA,PWRGEO014,ELC001,2030,4.1735
KENYA,PWRGEO014,ELC001,2031,4.1735
KENYA,PWRGEO014,ELC001,2032,4.1736
KENYA,PWRGEO014,ELC001,2033,4.1735
KENYA,PWRGEO014,ELC001,2034,4.1735
KENYA,PWRGEO014,ELC001,2035,4.1735
KENYA,PWRGEO014,ELC001,2036,4.1735
KENYA,PWRGEO014,ELC001,2037,4.1735
KENYA,PWRGEO014,ELC001,2038,4.1735
KENYA,PWRGEO014,ELC001,2039,4.1736
KENYA,PWRGEO014,ELC001,2040,4.1736
KENYA,PWRGEO014,ELC001,2041,4.1735
KENYA,PWRGEO014,ELC001,2042,4.1735
KENYA,PWRGEO014,ELC001,2043,4.1736
KENYA,PWRGEO014,ELC001,2044,4.1735
KENYA,PWRGEO014,ELC001,2045,4.1736
KENYA,PWRGEO014,ELC001,2046,4.1735
KENYA,PWRGEO014,ELC001,2047,4.1736
KENYA,PWRGEO014,ELC001,2048,4.1735
KENYA,PWRGEO014,ELC001,2049,4.1735
KENYA,PWRGEO014,ELC001,2050,4.1735
KENYA,PWRGEO015,ELC001,2034,4.1735
KENYA,PWRGEO015,ELC001,2035,4.1735
KENYA,PWRGEO015,ELC001,2036,4.1735
KENYA,PWRGEO015,ELC001,2037,4.1735
KENYA,PWRGEO015,ELC001,2038,4.1735
KENYA,PWRGEO015,ELC001,2039,4.1736
KENYA,PWRGEO015,ELC001,2040,4.1735
KENYA,PWRGEO015,ELC001,2041,4.1735
KENYA,PWRGEO015,ELC001,2042,4.1735
KENYA,PWRGEO015,ELC001,2043,4.1735
KENYA,PWRGEO015,ELC001,2044,4.1735
KENYA,PWRGEO015,ELC001,2045,4.1735
KENYA,PWRGEO015,ELC001,2046,4.1735
KENYA,PWRGEO015,ELC001,2047,4.1735
KENYA,PWRGEO015,ELC001,2048,4.1735
KENYA,PWRGEO015,ELC001,2049,4.1735
KENYA,PWRGEO015,ELC001,2050,4.1735
KENYA,PWRGEO016,ELC001,2036,4.1735
KENYA,PWRGEO016,ELC001,2037,4.1735
KENYA,PWRGEO016,ELC001,2038,4.1735
KENYA,PWRGEO016,ELC001,2039,4.1735
KENYA,PWRGEO016,ELC001,2040,4.1735
KENYA,PWRGEO016,ELC001,2041,4.1735
KENYA,PWRGEO016,ELC001,2042,4.1735
KENYA,PWRGEO016,ELC001,2043,4.1735
KENYA,PWRGEO016,ELC001,2044,4.1736
KENYA,PWRGEO016,ELC001,2045,4.1735
KENYA,PWRGEO016,ELC001,2046,4.1735
KENYA,PWRGEO016,ELC001,2047,4.1735
KENYA,PWRGEO016,ELC001,2048,4.1735
KENYA,PWRGEO016,ELC001,2049,4.1736
KENYA,PWRGEO016,ELC001,2050,4.1736
KENYA,PWRGEO017,ELC001,2028,0.7453
KENYA,PWRGEO017,ELC001,2029,0.7453
KENYA,PWRGEO017,ELC001,2030,0.7453
KENYA,PWRGEO017,ELC001,2031,0.7453
KENYA,PWRGEO017,ELC001,2032,0.7453
KENYA,PWRGEO017,ELC001,2033,0.7453
KENYA,PWRGEO017,ELC001,2034,0.7453
KENYA,PWRGEO017,ELC001,2035,0.7453
KENYA,PWRGEO017,ELC001,2036,0.7453
KENYA,PWRGEO017,ELC001,2037,0.7453
KENYA,PWRGEO017,ELC001,2038,0.7453
KENYA,PWRGEO017,ELC001,2039,0.7453
KENYA,PWRGEO017,ELC001,2040,0.7453
KENYA,PWRGEO017,ELC001,2041,0.7453
KENYA,PWRGEO017,ELC001,2042,0.7453
KENYA,PWRGEO017,ELC001,2043,0.7453
KENYA,PWRGEO017,ELC001,2044,0.7453
KENYA,PWRGEO017,ELC001,2045,0.7453
KENYA,PWRGEO017,ELC001,2046,0.7453
KENYA,PWRGEO017,ELC001,2047,0.7453
KENYA,PWRGEO017,ELC001,2048,0.7453
KENYA,PWRGEO017,ELC001,2049,0.7453
KENYA,PWRGEO017,ELC001,2050,0.7453
KENYA,PWRGEO018,ELC001,2039,1.7887
KENYA,PWRGEO018,ELC001,2040,1.7887
KENYA,PWRGEO018,ELC001,2041,1.7887
KENYA,PWRGEO018,ELC001,2042,1.7887
KENYA,PWRGEO018,ELC001,2043,1.7887
KENYA,PWRGEO018,ELC001,2044,1.7887
KENYA,PWRGEO018,ELC001,2045,1.7887
KENYA,PWRGEO018,ELC001,2046,1.7887
KENYA,PWRGEO018,ELC001,2047,1.7887
KENYA,PWRGEO018,ELC001,2048,1.7887
KENYA,PWRGEO018,ELC001,2049,1.7887
KENYA,PWRGEO018,ELC001,2050,1.7887
KENYA,PWRGEO019,ELC001,2037,2.9811
KENYA,PWRGEO019,ELC001,2038,2.9811
KENYA,PWRGEO019,ELC001,2039,2.9811
KENYA,PWRGEO019,ELC001,2040,2.9811
KENYA,PWRGEO019,ELC001,2041,2.9811
KENYA,PWRGEO019,ELC001,2042,2.9811
KENYA,PWRGEO019,ELC001,2043,2.9811
KENYA,PWRGEO019,ELC001,2044,2.9811
KENYA,PWRGEO019,ELC001,2045,2.9811
KENYA,PWRGEO019,ELC001,2046,2.9811
KENYA,PWRGEO019,ELC001,2047,2.9811
KENYA,PWRGEO019,ELC001,2048,2.9811
KENYA,PWRGEO019,ELC001,2049,2.9811
KENYA,PWRGEO019,ELC001,2050,2.9811
KENYA,PWRGEO020,ELC001,2040,2.9811
KENYA,PWRGEO020,ELC001,2041,2.9811
KENYA,PWRGEO020,ELC001,2042,2.9811
KENYA,PWRGEO020,ELC001,2043,2.9811
KENYA,PWRGEO020,ELC001,2044,2.9811
KENYA,PWRGEO020,ELC001,2045,2.9811
KENYA,PWRGEO020,ELC001,2046,2.9811
KENYA,PWRGEO020,ELC001,2047,2.9811
KENYA,PWRGEO020,ELC001,2048,2.9811
KENYA,PWRGEO020,ELC001,2049,2.9811
KENYA,PWRGEO020,ELC001,2050,2.9811
KENYA,PWRGEO021,ELC001,2040,2.9811
KENYA,PWRGEO021,ELC001,2041,2.9811
KENYA,PWRGEO021,ELC001,2042,2.9811
KENYA,PWRGEO021,ELC001,2043,2.9811
KENYA,PWRGEO021,ELC001,2044,2.9811
KENYA,PWRGEO021,ELC001,2045,2.9811
KENYA,PWRGEO021,ELC001,2046,2.9811
KENYA,PWRGEO021,ELC001,2047,2.9811
KENYA,PWRGEO021,ELC001,2048,2.9811
KENYA,PWRGEO021,ELC001,2049,2.9811
KENYA,PWRGEO021,ELC001,2050,2.9811
KENYA,PWRGEO024,ELC001,2031,2.9811
KENYA,PWRGEO024,ELC001,2032,2.9811
KENYA,PWRGEO024,ELC001,2033,2.9811
KENYA,PWRGEO024,ELC001,2034,2.9811
KENYA,PWRGEO024,ELC001,2035,2.9811
KENYA,PWRGEO024,ELC001,2036,2.9811
KENYA,PWRGEO024,ELC001,2037,2.9811
KENYA,PWRGEO024,ELC001,2038,2.9811
KENYA,PWRGEO024,ELC001,2039,2.9811
KENYA,PWRGEO024,ELC001,2040,2.9811
KENYA,PWRGEO024,ELC001,2041,2.9811
KENYA,PWRGEO024,ELC001,2042,2.9811
KENYA,PWRGEO024,ELC001,2043,2.9811
KENYA,PWRGEO024,ELC001,2044,2.9811
KENYA,PWRGEO024,ELC001,2045,2.9811
KENYA,PWRGEO024,ELC001,2046,2.9811
KENYA,PWRGEO024,ELC001,2047,2.9811
KENYA,PWRGEO024,ELC001,2048,2.9811
KENYA,PWRGEO024,ELC001,2049,2.9811
KENYA,PWRGEO024,ELC001,2050,2.9811
KENYA,PWRGEO025,ELC001,2040,2.9811
KENYA,PWRGEO025,ELC001,2041,2.9811
KENYA,PWRGEO025,ELC001,2042,2.9811
KENYA,PWRGEO025,ELC001,2043,2.9811
KENYA,PWRGEO025,ELC001,2044,2.9811
KENYA,PWRGEO025,ELC001,2045,2.9811
KENYA,PWRGEO025,ELC001,2046,2.9811
KENYA,PWRGEO025,ELC001,2047,2.9811
KENYA,PWRGEO025,ELC001,2048,2.9811
KENYA,PWRGEO025,ELC001,2049,2.9811
KENYA,PWRGEO025,ELC001,2050,2.9811
KENYA,PWRGEO026,ELC001,2040,2.9811
KENYA,PWRGEO026,ELC001,2041,2.9811
KENYA,PWRGEO026,ELC001,2042,2.9811
KENYA,PWRGEO026,ELC001,2043,2.9811
KENYA,PWRGEO026,ELC001,2044,2.9811
KENYA,PWRGEO026,ELC001,2045,2.9811
KENYA,PWRGEO026,ELC001,2046,2.9811
KENYA,PWRGEO026,ELC001,2047,2.9811
KENYA,PWRGEO026,ELC001,2048,2.9811
KENYA,PWRGEO026,ELC001,2049,2.9811
KENYA,PWRGEO026,ELC001,2050,2.9811
KENYA,PWRGEO027,ELC001,2025,1.0434
KENYA,PWRGEO027,ELC001,2026,1.0434
KENYA,PWRGEO027,ELC001,2027,1.0434
KENYA,PWRGEO027,ELC001,2028,1.0434
KENYA,PWRGEO027,ELC001,2029,1.0434
KENYA,PWRGEO027,ELC001,2030,1.0434
KENYA,PWRGEO027,ELC001,2031,1.0434
KENYA,PWRGEO027,ELC001,2032,1.0434
KENYA,PWRGEO027,ELC001,2033,1.0434
KENYA,PWRGEO027,ELC001,2034,1.0434
KENYA,PWRGEO027,ELC001,2035,1.0434
KENYA,PWRGEO027,ELC001,2036,1.0434
KENYA,PWRGEO027,ELC001,2037,1.0434
KENYA,PWRGEO027,ELC001,2038,1.0434
KENYA,PWRGEO027,ELC001,2039,1.0434
KENYA,PWRGEO027,ELC001,2040,1.0434
KENYA,PWRGEO027,ELC001,2041,1.0434
KENYA,PWRGEO027,ELC001,2042,1.0434
KENYA,PWRGEO027,ELC001,2043,1.0434
KENYA,PWRGEO027,ELC001,2044,1.0434
KENYA,PWRGEO027,ELC001,2045,1.0434
KENYA,PWRGEO027,ELC001,2046,1.0434
KENYA,PWRGEO027,ELC001,2047,1.0434
KENYA,PWRGEO027,ELC001,2048,1.0434
KENYA,PWRGEO027,ELC001,2049,1.0434
KENYA,PWRGEO028,ELC001,2028,1.0434
KENYA,PWRGEO028,ELC001,2029,1.0434
KENYA,PWRGEO028,ELC001,2030,1.0434
KENYA,PWRGEO028,ELC001,2031,1.0434
KENYA,PWRGEO028,ELC001,2032,1.0434
KENYA,PWRGEO028,ELC001,2033,1.0434
KENYA,PWRGEO028,ELC001,2034,1.0434
KENYA,PWRGEO028,ELC001,2035,1.0434
KENYA,PWRGEO028,ELC001,2036,1.0434
KENYA,PWRGEO028,ELC001,2037,1.0434
KENYA,PWRGEO028,ELC001,2038,1.0434
KENYA,PWRGEO028,ELC001,2039,1.0434
KENYA,PWRGEO028,ELC001,2040,1.0434
KENYA,PWRGEO028,ELC001,2041,1.0434
KENYA,PWRGEO028,ELC001,2042,1.0434
KENYA,PWRGEO028,ELC001,2043,1.0434
KENYA,PWRGEO028,ELC001,2044,1.0434
KENYA,PWRGEO028,ELC001,2045,1.0434
KENYA,PWRGEO028,ELC001,2046,1.0434
KENYA,PWRGEO028,ELC001,2047,1.0434
KENYA,PWRGEO028,ELC001,2048,1.0434
KENYA,PWRGEO028,ELC001,2049,1.0434
KENYA,PWRGEO028,ELC001,2050,1.0434
KENYA,PWRGEO029,ELC001,2038,2.9811
KENYA,PWRGEO029,ELC001,2039,2.9811
KENYA,PWRGEO029,ELC001,2040,2.9811
KENYA,PWRGEO029,ELC001,2041,2.9811
KENYA,PWRGEO029,ELC001,2042,2.9811
KENYA,PWRGEO029,ELC001,2043,2.9811
KENYA,PWRGEO029,ELC001,2044,2.9811
KENYA,PWRGEO029,ELC001,2045,2.9811
KENYA,PWRGEO029,ELC001,2046,2.9811
KENYA,PWRGEO029,ELC001,2047,2.9811
KENYA,PWRGEO029,ELC001,2048,2.9811
KENYA,PWRGEO029,ELC001,2049,2.9811
KENYA,PWRGEO029,ELC001,2050,2.9811
KENYA,PWRGEO030,ELC001,2039,2.9811
KENYA,PWRGEO030,ELC001,2040,2.9811
KENYA,PWRGEO030,ELC001,2041,2.9811
KENYA,PWRGEO030,ELC001,2042,2.9811
KENYA,PWRGEO030,ELC001,2043,2.9811
KENYA,PWRGEO030,ELC001,2044,2.9811
KENYA,PWRGEO030,ELC001,2045,2.9811
KENYA,PWRGEO030,ELC001,2046,2.9811
KENYA,PWRGEO030,ELC001,2047,2.9811
KENYA,PWRGEO030,ELC001,2048,2.9811
KENYA,PWRGEO030,ELC001,2049,2.9811
KENYA,PWRGEO030,ELC001,2050,2.9811
KENYA,PWRGEO031,ELC001,2040,2.9811
KENYA,PWRGEO031,ELC001,2041,2.9811
KENYA,PWRGEO031,ELC001,2042,2.9811
KENYA,PWRGEO031,ELC001,2043,2.9811
KENYA,PWRGEO031,ELC001,2044,2.9811
KENYA,PWRGEO031,ELC001,2045,2.9811
KENYA,PWRGEO031,ELC001,2046,2.9811
KENYA,PWRGEO031,ELC001,2047,2.9811
KENYA,PWRGEO031,ELC001,2048,2.9811
KENYA,PWRGEO031,ELC001,2049,2.9811
KENYA,PWRGEO031,ELC001,2050,2.9811
KENYA,PWRGEO033,ELC001,2025,0.5962
KENYA,PWRGEO033,ELC001,2026,0.5962
KENYA,PWRGEO033,ELC001,2027,0.5962
KENYA,PWRGEO033,ELC001,2028,0.5962
KENYA,PWRGEO033,ELC001,2029,0.5962
KENYA,PWRGEO033,ELC001,2030,0.5962
KENYA,PWRGEO033,ELC001,2031,0.5962
KENYA,PWRGEO033,ELC001,2032,0.5962
KENYA,PWRGEO033,ELC001,2033,0.5962
KENYA,PWRGEO033,ELC001,2034,0.5962
KENYA,PWRGEO033,ELC001,2035,0.5962
KENYA,PWRGEO033,ELC001,2036,0.5962
KENYA,PWRGEO033,ELC001,2037,0.5962
KENYA,PWRGEO033,ELC001,2038,0.5962
KENYA,PWRGEO033,ELC001,2039,0.5962
KENYA,PWRGEO033,ELC001,2040,0.5962
KENYA,PWRGEO033,ELC001,2041,0.5962
KENYA,PWRGEO033,ELC001,2042,0.5962
KENYA,PWRGEO033,ELC001,2043,0.5962
KENYA,PWRGEO033,ELC001,2044,0.5962
KENYA,PWRGEO033,ELC001,2045,0.5962
KENYA,PWRGEO033,ELC001,2046,0.5962
KENYA,PWRGEO033,ELC001,2047,0.5962
KENYA,PWRGEO033,ELC001,2048,0.5962
KENYA,PWRGEO033,ELC001,2049,0.5962
KENYA,PWRGEO034,ELC001,2040,1.0434
KENYA,PWRGEO034,ELC001,2041,1.0434
KENYA,PWRGEO034,ELC001,2042,1.0434
KENYA,PWRGEO034,ELC001,2043,1.0434
KENYA,PWRGEO034,ELC001,2044,1.0434
KENYA,PWRGEO034,ELC001,2045,1.0434
KENYA,PWRGEO034,ELC001,2046,1.0434
KENYA,PWRGEO034,ELC001,2047,1.0434
KENYA,PWRGEO034,ELC001,2048,1.0434
KENYA,PWRGEO034,ELC001,2049,1.0434
KENYA,PWRGEO034,ELC001,2050,1.0434
KENYA,PWRGEO035,ELC001,2031,1.0434
KENYA,PWRGEO035,ELC001,2032,1.0434
KENYA,PWRGEO035,ELC001,2033,1.0434
KENYA,PWRGEO035,ELC001,2034,1.0434
KENYA,PWRGEO035,ELC001,2035,1.0434
KENYA,PWRGEO035,ELC001,2036,1.0434
KENYA,PWRGEO035,ELC001,2037,1.0434
KENYA,PWRGEO035,ELC001,2038,1.0434
KENYA,PWRGEO035,ELC001,2039,1.0434
KENYA,PWRGEO035,ELC001,2040,1.0434
KENYA,PWRGEO035,ELC001,2041,1.0434
KENYA,PWRGEO035,ELC001,2042,1.0434
KENYA,PWRGEO035,ELC001,2043,1.0434
KENYA,PWRGEO035,ELC001,2044,1.0434
KENYA,PWRGEO035,ELC001,2045,1.0434
KENYA,PWRGEO035,ELC001,2046,1.0434
KENYA,PWRGEO035,ELC001,2047,1.0434
KENYA,PWRGEO035,ELC001,2048,1.0434
KENYA,PWRGEO035,ELC001,2049,1.0434
KENYA,PWRGEO035,ELC001,2050,1.0434
KENYA,PWRGEO038,ELC001,2026,0.5962
KENYA,PWRGEO038,ELC001,2027,0.5962
KENYA,PWRGEO038,ELC001,2028,0.5962
KENYA,PWRGEO038,ELC001,2029,0.5962
KENYA,PWRGEO038,ELC001,2030,0.5962
KENYA,PWRGEO038,ELC001,2031,0.5962
KENYA,PWRGEO038,ELC001,2032,0.5962
KENYA,PWRGEO038,ELC001,2033,0.5962
KENYA,PWRGEO038,ELC001,2034,0.5962
KENYA,PWRGEO038,ELC001,2035,0.5962
KENYA,PWRGEO038,ELC001,2036,0.5962
KENYA,PWRGEO038,ELC001,2037,0.5962
KENYA,PWRGEO038,ELC001,2038,0.5962
KENYA,PWRGEO038,ELC001,2039,0.5962
KENYA,PWRGEO038,ELC001,2040,0.5962
KENYA,PWRGEO038,ELC001,2041,0.5962
KENYA,PWRGEO038,ELC001,2042,0.5962
KENYA,PWRGEO038,ELC001,2043,0.5962
KENYA,PWRGEO038,ELC001,2044,0.5962
KENYA,PWRGEO038,ELC001,2045,0.5962
KENYA,PWRGEO038,ELC001,2046,0.5962
KENYA,PWRGEO038,ELC001,2047,0.5962
KENYA,PWRGEO038,ELC001,2048,0.5962
KENYA,PWRGEO038,ELC001,2049,0.5962
KENYA,PWRGEO038,ELC001,2050,0.5962
KENYA,PWRGEO040,ELC001,2019,0.5246
KENYA,PWRGEO040,ELC001,2020,0.5246
KENYA,PWRGEO040,ELC001,2021,0.5246
KENYA,PWRGEO040,ELC001,2022,0.5246
KENYA,PWRGEO040,ELC001,2023,0.5246
KENYA,PWRGEO040,ELC001,2024,0.5246
KENYA,PWRGEO040,ELC001,2025,0.5246
KENYA,PWRGEO040,ELC001,2026,0.5246
KENYA,PWRGEO040,ELC001,2027,0.5246
KENYA,PWRGEO040,ELC001,2028,0.5246
KENYA,PWRGEO040,ELC001,2029,0.5246
KENYA,PWRGEO040,ELC001,2030,0.5246
KENYA,PWRGEO040,ELC001,2031,0.5246
KENYA,PWRGEO040,ELC001,2032,0.5246
KENYA,PWRGEO040,ELC001,2033,0.5246
KENYA,PWRGEO040,ELC001,2034,0.5246
KENYA,PWRGEO040,ELC001,2035,0.5246
KENYA,PWRGEO040,ELC001,2036,0.5246
KENYA,PWRGEO040,ELC001,2037,0.5246
KENYA,PWRGEO040,ELC001,2038,0.5246
KENYA,PWRGEO042,ELC001,2039,1.4906
KENYA,PWRGEO042,ELC001,2040,1.4906
KENYA,PWRGEO042,ELC001,2041,1.4906
KENYA,PWRGEO042,ELC001,2042,1.4906
KENYA,PWRGEO042,ELC001,2043,1.4906
KENYA,PWRGEO042,ELC001,2044,1.4906
KENYA,PWRGEO042,ELC001,2045,1.4906
KENYA,PWRGEO042,ELC001,2046,1.4906
KENYA,PWRGEO042,ELC001,2047,1.4906
KENYA,PWRGEO042,ELC001,2048,1.4906
KENYA,PWRGEO042,ELC001,2049,1.4906
KENYA,PWRGEO042,ELC001,2050,1.4906
KENYA,PWRGEO047,ELC001,2019,0.4471
KENYA,PWRGEO047,ELC001,2020,0.4471
KENYA,PWRGEO047,ELC001,2021,0.4471
KENYA,PWRGEO047,ELC001,2022,0.4471
KENYA,PWRGEO047,ELC001,2023,0.4471
KENYA,PWRGEO049,ELC001,2025,0.6261
KENYA,PWRGEO049,ELC001,2026,0.6261
KENYA,PWRGEO049,ELC001,2027,0.6261
KENYA,PWRGEO049,ELC001,2028,0.6261
KENYA,PWRGEO049,ELC001,2029,0.6261
KENYA,PWRGEO049,ELC001,2030,0.6261
KENYA,PWRGEO049,ELC001,2031,0.6261
KENYA,PWRGEO049,ELC001,2032,0.6261
KENYA,PWRGEO049,ELC001,2033,0.6261
KENYA,PWRGEO049,ELC001,2034,0.6261
KENYA,PWRGEO049,ELC001,2035,0.6261
KENYA,PWRGEO049,ELC001,2036,0.6261
KENYA,PWRGEO049,ELC001,2037,0.6261
KENYA,PWRGEO049,ELC001,2038,0.6261
KENYA,PWRGEO049,ELC001,2039,0.6261
KENYA,PWRGEO049,ELC001,2040,0.6261
KENYA,PWRGEO049,ELC001,2041,0.6261
KENYA,PWRGEO049,ELC001,2042,0.6261
KENYA,PWRGEO049,ELC001,2043,0.6261
KENYA,PWRGEO049,ELC001,2044,0.6261
KENYA,PWRGEO049,ELC001,2045,0.6261
KENYA,PWRGEO049,ELC001,2046,0.6261
KENYA,PWRGEO049,ELC001,2047,0.6261
KENYA,PWRGEO049,ELC001,2048,0.6261
KENYA,PWRGEO049,ELC001,2049,0.6261
KENYA,PWRGEO049,ELC001,2050,0.6261
KENYA,PWRGEO050,ELC001,2025,0.6261
KENYA,PWRGEO050,ELC001,2026,0.6261
KENYA,PWRGEO050,ELC001,2027,0.6261
KENYA,PWRGEO050,ELC001,2028,0.6261
KENYA,PWRGEO050,ELC001,2029,0.6261
KENYA,PWRGEO050,ELC001,2030,0.6261
KENYA,PWRGEO050,ELC001,2031,0.6261
KENYA,PWRGEO050,ELC001,2032,0.6261
KENYA,PWRGEO050,ELC001,2033,0.6261
KENYA,PWRGEO050,ELC001,2034,0.6261
KENYA,PWRGEO050,ELC001,2035,0.6261
KENYA,PWRGEO050,ELC001,2036,0.6261
KENYA,PWRGEO050,ELC001,2037,0.6261
KENYA,PWRGEO050,ELC001,2038,0.6261
KENYA,PWRGEO050,ELC001,2039,0.6261
KENYA,PWRGEO050,ELC001,2040,0.6261
KENYA,PWRGEO050,ELC001,2041,0.6261
KENYA,PWRGEO050,ELC001,2042,0.6261
KENYA,PWRGEO050,ELC001,2043,0.6261
KENYA,PWRGEO050,ELC001,2044,0.6261
KENYA,PWRGEO050,ELC001,2045,0.6261
KENYA,PWRGEO050,ELC001,2046,0.6261
KENYA,PWRGEO050,ELC001,2047,0.6261
KENYA,PWRGEO050,ELC001,2048,0.6261
KENYA,PWRGEO050,ELC001,2049,0.6261
KENYA,PWRGEO050,ELC001,2050,0.6261
