r,t,y,AnnualVariableOperatingCost
KENYA,PWRGEO014,2039,0.8347
KENYA,PWRGEO014,2040,0.8347
KENYA,PWRGEO014,2041,0.8347
KENYA,PWRGEO014,2042,0.8347
KENYA,PWRGEO014,2043,0.8347
KENYA,PWRGEO014,2044,0.8347
KENYA,PWRGEO014,2045,0.8347
KENYA,PWRGEO014,2046,0.8347
KENYA,PWRGEO014,2047,0.8347
KENYA,PWRGEO014,2048,0.8347
KENYA,PWRGEO014,2049,0.8347
KENYA,PWRGEO014,2050,0.8347
KENYA,PWRGEO015,2034,0.8347
KENYA,PWRGEO015,2035,0.8347
KENYA,PWRGEO015,2036,0.8347
KENYA,PWRGEO015,2037,0.8347
KENYA,PWRGEO015,2038,0.8347
KENYA,PWRGEO015,2039,0.8347
KENYA,PWRGEO015,2040,0.8347
KENYA,PWRGEO015,2041,0.8347
KENYA,PWRGEO015,2042,0.8347
KENYA,PWRGEO015,2043,0.8347
KENYA,PWRGEO015,2044,0.8347
KENYA,PWRGEO015,2045,0.8347
KENYA,PWRGEO015,2046,0.8347
KENYA,PWRGEO015,2047,0.8347
KENYA,PWRGEO015,2048,0.8347
KENYA,PWRGEO015,2049,0.8347
KENYA,PWRGEO015,2050,0.8347
KENYA,PWRGEO016,2036,0.8347
KENYA,PWRGEO016,2037,0.8347
KENYA,PWRGEO016,2038,0.8347
KENYA,PWRGEO016,2039,0.8347
KENYA,PWRGEO016,2040,0.8347
KENYA,PWRGEO016,2041,0.8347
KENYA,PWRGEO016,2042,0.8347
KENYA,PWRGEO016,2043,0.8347
KENYA,PWRGEO016,2044,0.8347
KENYA,PWRGEO016,2045,0.8347
KENYA,PWRGEO016,2046,0.8347
KENYA,PWRGEO016,2047,0.8347
KENYA,PWRGEO016,2048,0.8347
KENYA,PWRGEO016,2049,0.8347
KENYA,PWRGEO016,2050,0.8347
KENYA,PWRGEO017,2028,0.1491
KENYA,PWRGEO017,2029,0.1491
KENYA,PWRGEO017,2030,0.1491
KENYA,PWRGEO017,2031,0.1491
KENYA,PWRGEO017,2032,0.1491
KENYA,PWRGEO017,2033,0.1491
KENYA,PWRGEO017,2034,0.1491
KENYA,PWRGEO017,2035,0.1491
KENYA,PWRGEO017,2036,0.1491
KENYA,PWRGEO017,2037,0.1491
KENYA,PWRGEO017,2038,0.1491
KENYA,PWRGEO017,2039,0.1491
KENYA,PWRGEO017,2040,0.1491
KENYA,PWRGEO017,2041,0.1491
KENYA,PWRGEO017,2042,0.1491
KENYA,PWRGEO017,2043,0.1491
KENYA,PWRGEO017,2044,0.1491
KENYA,PWRGEO017,2045,0.1491
KENYA,PWRGEO017,2046,0.1491
KENYA,PWRGEO017,2047,0.1491
KENYA,PWRGEO017,2048,0.1491
KENYA,PWRGEO017,2049,0.1491
KENYA,PWRGEO017,2050,0.1491
KENYA,PWRGEO018,2039,0.3577
KENYA,PWRGEO018,2040,0.3577
KENYA,PWRGEO018,2041,0.3577
KENYA,PWRGEO018,2042,0.3577
KENYA,PWRGEO018,2043,0.3577
KENYA,PWRGEO018,2044,0.3577
KENYA,PWRGEO018,2045,0.3577
KENYA,PWRGEO018,2046,0.3577
KENYA,PWRGEO018,2047,0.3577
KENYA,PWRGEO018,2048,0.3577
KENYA,PWRGEO018,2049,0.3577
KENYA,PWRGEO018,2050,0.3577
KENYA,PWRGEO019,2037,0.5962
KENYA,PWRGEO019,2038,0.5962
KENYA,PWRGEO019,2039,0.5962
KENYA,PWRGEO019,2040,0.5962
KENYA,PWRGEO019,2041,0.5962
KENYA,PWRGEO019,2042,0.5962
KENYA,PWRGEO019,2043,0.5962
KENYA,PWRGEO019,2044,0.5962
KENYA,PWRGEO019,2045,0.5962
KENYA,PWRGEO019,2046,0.5962
KENYA,PWRGEO019,2047,0.5962
KENYA,PWRGEO019,2048,0.5962
KENYA,PWRGEO019,2049,0.5962
KENYA,PWRGEO019,2050,0.5962
KENYA,PWRGEO020,2040,0.5962
KENYA,PWRGEO020,2041,0.5962
KENYA,PWRGEO020,2042,0.5962
KENYA,PWRGEO020,2043,0.5962
KENYA,PWRGEO020,2044,0.5962
KENYA,PWRGEO020,2045,0.5962
KENYA,PWRGEO020,2046,0.5962
KENYA,PWRGEO020,2047,0.5962
KENYA,PWRGEO020,2048,0.5962
KENYA,PWRGEO020,2049,0.5962
KENYA,PWRGEO020,2050,0.5962
KENYA,PWRGEO021,2040,0.5962
KENYA,PWRGEO021,2041,0.5962
KENYA,PWRGEO021,2042,0.5962
KENYA,PWRGEO021,2043,0.5962
KENYA,PWRGEO021,2044,0.5962
KENYA,PWRGEO021,2045,0.5962
KENYA,PWRGEO021,2046,0.5962
KENYA,PWRGEO021,2047,0.5962
KENYA,PWRGEO021,2048,0.5962
KENYA,PWRGEO021,2049,0.5962
KENYA,PWRGEO021,2050,0.5962
KENYA,PWRGEO024,2031,0.5962
KENYA,PWRGEO024,2032,0.5962
KENYA,PWRGEO024,2033,0.5962
KENYA,PWRGEO024,2034,0.5962
KENYA,PWRGEO024,2035,0.5962
KENYA,PWRGEO024,2036,0.5962
KENYA,PWRGEO024,2037,0.5962
KENYA,PWRGEO024,2038,0.5962
KENYA,PWRGEO024,2039,0.5962
KENYA,PWRGEO024,2040,0.5962
KENYA,PWRGEO024,2041,0.5962
KENYA,PWRGEO024,2042,0.5962
KENYA,PWRGEO024,2043,0.5962
KENYA,PWRGEO024,2044,0.5962
KENYA,PWRGEO024,2045,0.5962
KENYA,PWRGEO024,2046,0.5962
KENYA,PWRGEO024,2047,0.5962
KENYA,PWRGEO024,2048,0.5962
KENYA,PWRGEO024,2049,0.5962
KENYA,PWRGEO024,2050,0.5962
KENYA,PWRGEO025,2040,0.5962
KENYA,PWRGEO025,2041,0.5962
KENYA,PWRGEO025,2042,0.5962
KENYA,PWRGEO025,2043,0.5962
KENYA,PWRGEO025,2044,0.5962
KENYA,PWRGEO025,2045,0.5962
KENYA,PWRGEO025,2046,0.5962
KENYA,PWRGEO025,2047,0.5962
KENYA,PWRGEO025,2048,0.5962
KENYA,PWRGEO025,2049,0.5962
KENYA,PWRGEO025,2050,0.5962
KENYA,PWRGEO026,2040,0.5962
KENYA,PWRGEO026,2041,0.5962
KENYA,PWRGEO026,2042,0.5962
KENYA,PWRGEO026,2043,0.5962
KENYA,PWRGEO026,2044,0.5962
KENYA,PWRGEO026,2045,0.5962
KENYA,PWRGEO026,2046,0.5962
KENYA,PWRGEO026,2047,0.5962
KENYA,PWRGEO026,2048,0.5962
KENYA,PWRGEO026,2049,0.5962
KENYA,PWRGEO026,2050,0.5962
KENYA,PWRGEO027,2025,0.2087
KENYA,PWRGEO027,2026,0.2087
KENYA,PWRGEO027,2027,0.2087
KENYA,PWRGEO027,2028,0.2087
KENYA,PWRGEO027,2029,0.2087
KENYA,PWRGEO027,2030,0.2087
KENYA,PWRGEO027,2031,0.2087
KENYA,PWRGEO027,2032,0.2087
KENYA,PWRGEO027,2033,0.2087
KENYA,PWRGEO027,2034,0.2087
KENYA,PWRGEO027,2035,0.2087
KENYA,PWRGEO027,2036,0.2087
KENYA,PWRGEO027,2037,0.2087
KENYA,PWRGEO027,2038,0.2087
KENYA,PWRGEO027,2039,0.2087
KENYA,PWRGEO027,2040,0.2087
KENYA,PWRGEO027,2041,0.2087
KENYA,PWRGEO027,2042,0.2087
KENYA,PWRGEO027,2043,0.2087
KENYA,PWRGEO027,2044,0.2087
KENYA,PWRGEO027,2045,0.2087
KENYA,PWRGEO027,2046,0.2087
KENYA,PWRGEO027,2047,0.2087
KENYA,PWRGEO027,2048,0.2087
KENYA,PWRGEO027,2049,0.2087
KENYA,PWRGEO028,2028,0.2087
KENYA,PWRGEO028,2029,0.2087
KENYA,PWRGEO028,2030,0.2087
KENYA,PWRGEO028,2031,0.2087
KENYA,PWRGEO028,2032,0.2087
KENYA,PWRGEO028,2033,0.2087
KENYA,PWRGEO028,2034,0.2087
KENYA,PWRGEO028,2035,0.2087
KENYA,PWRGEO028,2036,0.2087
KENYA,PWRGEO028,2037,0.2087
KENYA,PWRGEO028,2038,0.2087
KENYA,PWRGEO028,2039,0.2087
KENYA,PWRGEO028,2040,0.2087
KENYA,PWRGEO028,2041,0.2087
KENYA,PWRGEO028,2042,0.2087
KENYA,PWRGEO028,2043,0.2087
KENYA,PWRGEO028,2044,0.2087
KENYA,PWRGEO028,2045,0.2087
KENYA,PWRGEO028,2046,0.2087
KENYA,PWRGEO028,2047,0.2087
KENYA,PWRGEO028,2048,0.2087
KENYA,PWRGEO028,2049,0.2087
KENYA,PWRGEO028,2050,0.2087
KENYA,PWRGEO029,2038,0.5962
KENYA,PWRGEO029,2039,0.5962
KENYA,PWRGEO029,2040,0.5962
KENYA,PWRGEO029,2041,0.5962
KENYA,PWRGEO029,2042,0.5962
KENYA,PWRGEO029,2043,0.5962
KENYA,PWRGEO029,2044,0.5962
KENYA,PWRGEO029,2045,0.5962
KENYA,PWRGEO029,2046,0.5962
KENYA,PWRGEO029,2047,0.5962
KENYA,PWRGEO029,2048,0.5962
KENYA,PWRGEO029,2049,0.5962
KENYA,PWRGEO029,2050,0.5962
KENYA,PWRGEO030,2039,0.5962
KENYA,PWRGEO030,2040,0.5962
KENYA,PWRGEO030,2041,0.5962
KENYA,PWRGEO030,2042,0.5962
KENYA,PWRGEO030,2043,0.5962
KENYA,PWRGEO030,2044,0.5962
KENYA,PWRGEO030,2045,0.5962
KENYA,PWRGEO030,2046,0.5962
KENYA,PWRGEO030,2047,0.5962
KENYA,PWRGEO030,2048,0.5962
KENYA,PWRGEO030,2049,0.5962
KENYA,PWRGEO030,2050,0.5962
KENYA,PWRGEO031,2040,0.5962
KENYA,PWRGEO031,2041,0.5962
KENYA,PWRGEO031,2042,0.5962
KENYA,PWRGEO031,2043,0.5962
KENYA,PWRGEO031,2044,0.5962
KENYA,PWRGEO031,2045,0.5962
KENYA,PWRGEO031,2046,0.5962
KENYA,PWRGEO031,2047,0.5962
KENYA,PWRGEO031,2048,0.5962
KENYA,PWRGEO031,2049,0.5962
KENYA,PWRGEO031,2050,0.5962
KENYA,PWRGEO033,2025,0.1192
KENYA,PWRGEO033,2026,0.1192
KENYA,PWRGEO033,2027,0.1192
KENYA,PWRGEO033,2028,0.1192
KENYA,PWRGEO033,2029,0.1192
KENYA,PWRGEO033,2030,0.1192
KENYA,PWRGEO033,2031,0.1192
KENYA,PWRGEO033,2032,0.1192
KENYA,PWRGEO033,2033,0.1192
KENYA,PWRGEO033,2034,0.1192
KENYA,PWRGEO033,2035,0.1192
KENYA,PWRGEO033,2036,0.1192
KENYA,PWRGEO033,2037,0.1192
KENYA,PWRGEO033,2038,0.1192
KENYA,PWRGEO033,2039,0.1192
KENYA,PWRGEO033,2040,0.1192
KENYA,PWRGEO033,2041,0.1192
KENYA,PWRGEO033,2042,0.1192
KENYA,PWRGEO033,2043,0.1192
KENYA,PWRGEO033,2044,0.1192
KENYA,PWRGEO033,2045,0.1192
KENYA,PWRGEO033,2046,0.1192
KENYA,PWRGEO033,2047,0.1192
KENYA,PWRGEO033,2048,0.1192
KENYA,PWRGEO033,2049,0.1192
KENYA,PWRGEO034,2040,0.2087
KENYA,PWRGEO034,2041,0.2087
KENYA,PWRGEO034,2042,0.2087
KENYA,PWRGEO034,2043,0.2087
KENYA,PWRGEO034,2044,0.2087
KENYA,PWRGEO034,2045,0.2087
KENYA,PWRGEO034,2046,0.2087
KENYA,PWRGEO034,2047,0.2087
KENYA,PWRGEO034,2048,0.2087
KENYA,PWRGEO034,2049,0.2087
KENYA,PWRGEO034,2050,0.2087
KENYA,PWRGEO035,2031,0.2087
KENYA,PWRGEO035,2032,0.2087
KENYA,PWRGEO035,2033,0.2087
KENYA,PWRGEO035,2034,0.2087
KENYA,PWRGEO035,2035,0.2087
KENYA,PWRGEO035,2036,0.2087
KENYA,PWRGEO035,2037,0.2087
KENYA,PWRGEO035,2038,0.2087
KENYA,PWRGEO035,2039,0.2087
KENYA,PWRGEO035,2040,0.2087
KENYA,PWRGEO035,2041,0.2087
KENYA,PWRGEO035,2042,0.2087
KENYA,PWRGEO035,2043,0.2087
KENYA,PWRGEO035,2044,0.2087
KENYA,PWRGEO035,2045,0.2087
KENYA,PWRGEO035,2046,0.2087
KENYA,PWRGEO035,2047,0.2087
KENYA,PWRGEO035,2048,0.2087
KENYA,PWRGEO035,2049,0.2087
KENYA,PWRGEO035,2050,0.2087
KENYA,PWRGEO038,2026,0.1192
KENYA,PWRGEO038,2027,0.1192
KENYA,PWRGEO038,2028,0.1192
KENYA,PWRGEO038,2029,0.1192
KENYA,PWRGEO038,2030,0.1192
KENYA,PWRGEO038,2031,0.1192
KENYA,PWRGEO038,2032,0.1192
KENYA,PWRGEO038,2033,0.1192
KENYA,PWRGEO038,2034,0.1192
KENYA,PWRGEO038,2035,0.1192
KENYA,PWRGEO038,2036,0.1192
KENYA,PWRGEO038,2037,0.1192
KENYA,PWRGEO038,2038,0.1192
KENYA,PWRGEO038,2039,0.1192
KENYA,PWRGEO038,2040,0.1192
KENYA,PWRGEO038,2041,0.1192
KENYA,PWRGEO038,2042,0.1192
KENYA,PWRGEO038,2043,0.1192
KENYA,PWRGEO038,2044,0.1192
KENYA,PWRGEO038,2045,0.1192
KENYA,PWRGEO038,2046,0.1192
KENYA,PWRGEO038,2047,0.1192
KENYA,PWRGEO038,2048,0.1192
KENYA,PWRGEO038,2049,0.1192
KENYA,PWRGEO038,2050,0.1192
KENYA,PWRGEO040,2019,0.1049
KENYA,PWRGEO040,2020,0.1049
KENYA,PWRGEO040,2021,0.1049
KENYA,PWRGEO040,2022,0.1049
KENYA,PWRGEO040,2023,0.1049
KENYA,PWRGEO040,2024,0.1049
KENYA,PWRGEO040,2025,0.1049
KENYA,PWRGEO040,2026,0.1049
KENYA,PWRGEO040,2027,0.1049
KENYA,PWRGEO040,2028,0.1049
KENYA,PWRGEO040,2029,0.1049
KENYA,PWRGEO040,2030,0.1049
KENYA,PWRGEO040,2031,0.1049
KENYA,PWRGEO040,2032,0.1049
KENYA,PWRGEO040,2033,0.1049
KENYA,PWRGEO040,2034,0.1049
KENYA,PWRGEO040,2035,0.1049
KENYA,PWRGEO040,2036,0.1049
KENYA,PWRGEO040,2037,0.1049
KENYA,PWRGEO040,2038,0.1049
KENYA,PWRGEO042,2039,0.2981
KENYA,PWRGEO042,2040,0.2981
KENYA,PWRGEO042,2041,0.2981
KENYA,PWRGEO042,2042,0.2981
KENYA,PWRGEO042,2043,0.2981
KENYA,PWRGEO042,2044,0.2981
KENYA,PWRGEO042,2045,0.2981
KENYA,PWRGEO042,2046,0.2981
KENYA,PWRGEO042,2047,0.2981
KENYA,PWRGEO042,2048,0.2981
KENYA,PWRGEO042,2049,0.2981
KENYA,PWRGEO042,2050,0.2981
KENYA,PWRGEO047,2019,0.0894
KENYA,PWRGEO047,2020,0.0894
KENYA,PWRGEO047,2021,0.0894
KENYA,PWRGEO047,2022,0.0894
KENYA,PWRGEO047,2023,0.0894
KENYA,PWRGEO049,2025,0.1252
KENYA,PWRGEO049,2026,0.1252
KENYA,PWRGEO049,2027,0.1252
KENYA,PWRGEO049,2028,0.1252
KENYA,PWRGEO049,2029,0.1252
KENYA,PWRGEO049,2030,0.1252
KENYA,PWRGEO049,2031,0.1252
KENYA,PWRGEO049,2032,0.1252
KENYA,PWRGEO049,2033,0.1252
KENYA,PWRGEO049,2034,0.1252
KENYA,PWRGEO049,2035,0.1252
KENYA,PWRGEO049,2036,0.1252
KENYA,PWRGEO049,2037,0.1252
KENYA,PWRGEO049,2038,0.1252
KENYA,PWRGEO049,2039,0.1252
KENYA,PWRGEO049,2040,0.1252
KENYA,PWRGEO049,2041,0.1252
KENYA,PWRGEO049,2042,0.1252
KENYA,PWRGEO049,2043,0.1252
KENYA,PWRGEO049,2044,0.1252
KENYA,PWRGEO049,2045,0.1252
KENYA,PWRGEO049,2046,0.1252
KENYA,PWRGEO049,2047,0.1252
KENYA,PWRGEO049,2048,0.1252
KENYA,PWRGEO049,2049,0.1252
KENYA,PWRGEO049,2050,0.1252
KENYA,PWRGEO050,2025,0.1252
KENYA,PWRGEO050,2026,0.1252
KENYA,PWRGEO050,2027,0.1252
KENYA,PWRGEO050,2028,0.1252
KENYA,PWRGEO050,2029,0.1252
KENYA,PWRGEO050,2030,0.1252
KENYA,PWRGEO050,2031,0.1252
KENYA,PWRGEO050,2032,0.1252
KENYA,PWRGEO050,2033,0.1252
KENYA,PWRGEO050,2034,0.1252
KENYA,PWRGEO050,2035,0.1252
KENYA,PWRGEO050,2036,0.1252
KENYA,PWRGEO050,2037,0.1252
KENYA,PWRGEO050,2038,0.1252
KENYA,PWRGEO050,2039,0.1252
KENYA,PWRGEO050,2040,0.1252
KENYA,PWRGEO050,2041,0.1252
KENYA,PWRGEO050,2042,0.1252
KENYA,PWRGEO050,2043,0.1252
KENYA,PWRGEO050,2044,0.1252
KENYA,PWRGEO050,2045,0.1252
KENYA,PWRGEO050,2046,0.1252
KENYA,PWRGEO050,2047,0.1252
KENYA,PWRGEO050,2048,0.1252
KENYA,PWRGEO050,2049,0.1252
KENYA,PWRGEO050,2050,0.1252
KENYA,PWRGEO051,2025,0.1252
KENYA,PWRGEO051,2026,0.1252
KENYA,PWRGEO051,2027,0.1252
KENYA,PWRGEO051,2028,0.1252
KENYA,PWRGEO051,2029,0.1252
KENYA,PWRGEO051,2030,0.1252
KENYA,PWRGEO051,2031,0.1252
KENYA,PWRGEO051,2032,0.1252
KENYA,PWRGEO051,2033,0.1252
KENYA,PWRGEO051,2034,0.1252
KENYA,PWRGEO051,2035,0.1252
KENYA,PWRGEO051,2036,0.1252
KENYA,PWRGEO051,2037,0.1252
KENYA,PWRGEO051,2038,0.1252
KENYA,PWRGEO051,2039,0.1252
KENYA,PWRGEO051,2040,0.1252
KENYA,PWRGEO051,2041,0.1252
KENYA,PWRGEO051,2042,0.1252
KENYA,PWRGEO051,2043,0.1252
KENYA,PWRGEO051,2044,0.1252
KENYA,PWRGEO051,2045,0.1252
KENYA,PWRGEO051,2046,0.1252
KENYA,PWRGEO051,2047,0.1252
KENYA,PWRGEO051,2048,0.1252
KENYA,PWRGEO051,2049,0.1252
KENYA,PWRGEO051,2050,0.1252
KENYA,PWRGEO101,2026,0.0596
KENYA,PWRGEO101,2027,0.1244
KENYA,PWRGEO101,2028,0.1949
KENYA,PWRGEO101,2029,0.2715
KENYA,PWRGEO101,2030,0.3547
KENYA,PWRGEO101,2031,0.4452
KENYA,PWRGEO101,2032,0.5435
KENYA,PWRGEO101,2033,0.6504
KENYA,PWRGEO101,2034,0.7667
KENYA,PWRGEO101,2035,0.893
KENYA,PWRGEO101,2036,1.0303
KENYA,PWRGEO101,2037,1.1795
KENYA,PWRGEO101,2038,1.3418
KENYA,PWRGEO101,2039,1.5181
KENYA,PWRGEO101,2040,1.7098
KENYA,PWRGEO101,2041,1.9182
KENYA,PWRGEO101,2042,2.1447
KENYA,PWRGEO101,2043,2.3909
KENYA,PWRGEO101,2044,2.6586
KENYA,PWRGEO101,2045,2.9495
KENYA,PWRGEO101,2046,3.2657
KENYA,PWRGEO101,2047,3.6095
KENYA,PWRGEO101,2048,3.9831
KENYA,PWRGEO101,2049,4.3893
KENYA,PWRGEO101,2050,4.8308
KENYA,PWRGEO102,2026,0.7328
KENYA,PWRGEO102,2027,1.0136
KENYA,PWRGEO102,2028,1.1328
KENYA,PWRGEO102,2029,1.2521
KENYA,PWRGEO102,2030,1.3713
KENYA,PWRGEO102,2031,1.6396
KENYA,PWRGEO102,2032,1.8364
KENYA,PWRGEO102,2033,2.0331
KENYA,PWRGEO102,2034,2.2299
KENYA,PWRGEO102,2035,2.4922
KENYA,PWRGEO102,2036,2.7546
KENYA,PWRGEO102,2037,3.0825
KENYA,PWRGEO102,2038,3.3448
KENYA,PWRGEO102,2039,3.7383
KENYA,PWRGEO102,2040,4.1318
KENYA,PWRGEO102,2041,4.5254
KENYA,PWRGEO102,2042,5.05
KENYA,PWRGEO102,2043,5.5747
KENYA,PWRGEO102,2044,6.165
KENYA,PWRGEO102,2045,6.8208
KENYA,PWRGEO102,2046,7.5423
KENYA,PWRGEO102,2047,8.3293
KENYA,PWRGEO102,2048,9.1819
KENYA,PWRGEO102,2049,10.1657
KENYA,PWRGEO102,2050,11.215
KENYA,PWRHFO002,2021,0.0051
KENYA,PWRHFO002,2027,0.015
KENYA,PWRHFO002,2028,0.0163
KENYA,PWRHFO002,2029,0.0061
KENYA,PWRHFO002,2030,0.9987
KENYA,PWRHFO002,2031,0.9623
KENYA,PWRHFO002,2032,0.9621
KENYA,PWRHFO002,2033,1.0588
KENYA,PWRHFO002,2034,1.0588
KENYA,PWRHFO003,2019,1.2292
KENYA,PWRHFO003,2020,1.3315
KENYA,PWRHFO003,2021,1.3125
KENYA,PWRHFO003,2022,0.4551
KENYA,PWRHFO003,2023,0.5153
KENYA,PWRHFO003,2024,0.8591
KENYA,PWRHFO004,2019,3.7876
KENYA,PWRHFO004,2020,4.7325
KENYA,PWRHFO004,2021,4.5644
KENYA,PWRHFO004,2022,1.6025
KENYA,PWRHFO004,2023,1.6487
KENYA,PWRHFO004,2024,2.1359
KENYA,PWRHFO004,2025,1.7771
KENYA,PWRHFO004,2026,0.3335
KENYA,PWRHFO004,2027,1.5451
KENYA,PWRHFO004,2028,2.0846
KENYA,PWRHFO004,2029,2.1241
KENYA,PWRHFO004,2030,2.3193
KENYA,PWRHFO005,2019,1.1044
KENYA,PWRHFO005,2020,1.2484
KENYA,PWRHFO005,2021,1.286
KENYA,PWRHFO005,2022,0.2095
KENYA,PWRHFO005,2023,0.2226
KENYA,PWRHFO005,2024,0.7366
KENYA,PWRHFO005,2025,0.7299
KENYA,PWRHFO006,2019,6.2391
KENYA,PWRHFO006,2020,6.2811
KENYA,PWRHFO006,2021,6.2811
KENYA,PWRHFO006,2022,1.8023
KENYA,PWRHFO006,2023,1.7727
KENYA,PWRHFO006,2024,1.9779
KENYA,PWRHFO006,2025,1.7997
KENYA,PWRHFO006,2026,0.8889
KENYA,PWRHFO006,2027,1.6141
KENYA,PWRHFO006,2028,1.7869
KENYA,PWRHFO006,2029,1.7869
KENYA,PWRHFO007,2019,0.4644
KENYA,PWRHFO007,2020,0.7672
KENYA,PWRHFO007,2021,0.911
KENYA,PWRHFO007,2022,0.0724
KENYA,PWRHFO007,2024,0.1904
KENYA,PWRHFO007,2025,0.27
KENYA,PWRHFO007,2026,0.0847
KENYA,PWRHFO007,2027,0.5205
KENYA,PWRHFO007,2028,0.6727
KENYA,PWRHFO007,2029,0.8698
KENYA,PWRHFO007,2030,1.675
KENYA,PWRHFO007,2031,1.7546
KENYA,PWRHFO007,2032,2.8328
KENYA,PWRHFO007,2033,6.1677
KENYA,PWRHFO008,2019,0.0526
KENYA,PWRHFO008,2020,0.111
KENYA,PWRHFO008,2021,0.1323
KENYA,PWRHFO008,2027,0.1001
KENYA,PWRHFO008,2028,0.1069
KENYA,PWRHFO008,2029,0.0982
KENYA,PWRHFO008,2030,1.546
KENYA,PWRHFO008,2031,1.5448
KENYA,PWRHFO008,2032,1.5641
KENYA,PWRHFO008,2033,1.6195
KENYA,PWRHFO009,2019,0.5774
KENYA,PWRHFO009,2020,0.5427
KENYA,PWRHFO009,2021,0.5014
KENYA,PWRHFO009,2023,0.0969
KENYA,PWRHFO009,2024,0.1898
KENYA,PWRHFO009,2025,0.1173
KENYA,PWRHFO009,2027,0.3952
KENYA,PWRHFO009,2028,0.8895
KENYA,PWRHFO009,2029,0.7843
KENYA,PWRHFO009,2030,1.5979
KENYA,PWRHFO009,2031,1.6365
KENYA,PWRHFO009,2032,3.8878
KENYA,PWRHFO009,2033,5.8841
KENYA,PWRHFO009,2034,1.8643
KENYA,PWRHFO009,2035,5.8841
KENYA,PWRHYD001,2019,0.0438
KENYA,PWRHYD001,2020,0.0438
KENYA,PWRHYD001,2021,0.0438
KENYA,PWRHYD001,2022,0.0438
KENYA,PWRHYD001,2023,0.0438
KENYA,PWRHYD001,2024,0.0438
KENYA,PWRHYD001,2025,0.0438
KENYA,PWRHYD001,2026,0.0438
KENYA,PWRHYD001,2027,0.0438
KENYA,PWRHYD001,2028,0.0438
KENYA,PWRHYD001,2029,0.0438
KENYA,PWRHYD001,2030,0.0438
KENYA,PWRHYD001,2031,0.0438
KENYA,PWRHYD001,2032,0.0438
KENYA,PWRHYD001,2033,0.0438
KENYA,PWRHYD001,2034,0.0438
KENYA,PWRHYD001,2035,0.0438
KENYA,PWRHYD001,2036,0.0438
KENYA,PWRHYD001,2037,0.0438
KENYA,PWRHYD001,2038,0.0438
KENYA,PWRHYD001,2039,0.0438
KENYA,PWRHYD001,2040,0.0438
KENYA,PWRHYD001,2041,0.0438
KENYA,PWRHYD001,2042,0.0438
KENYA,PWRHYD001,2043,0.0438
KENYA,PWRHYD001,2044,0.0438
KENYA,PWRHYD001,2045,0.0438
KENYA,PWRHYD001,2046,0.0438
KENYA,PWRHYD001,2047,0.0438
KENYA,PWRHYD001,2048,0.0438
KENYA,PWRHYD001,2049,0.0438
KENYA,PWRHYD001,2050,0.0438
KENYA,PWRHYD002,2019,0.0657
KENYA,PWRHYD002,2020,0.0657
KENYA,PWRHYD002,2021,0.0657
KENYA,PWRHYD002,2022,0.0657
KENYA,PWRHYD002,2023,0.0657
KENYA,PWRHYD002,2024,0.0657
KENYA,PWRHYD002,2025,0.0657
KENYA,PWRHYD002,2026,0.0657
KENYA,PWRHYD002,2027,0.0657
KENYA,PWRHYD002,2028,0.0657
KENYA,PWRHYD002,2029,0.0657
KENYA,PWRHYD002,2030,0.0657
KENYA,PWRHYD002,2031,0.0657
KENYA,PWRHYD002,2032,0.0657
KENYA,PWRHYD002,2033,0.0657
KENYA,PWRHYD002,2034,0.0657
KENYA,PWRHYD002,2035,0.0657
KENYA,PWRHYD002,2036,0.0657
KENYA,PWRHYD002,2037,0.0657
KENYA,PWRHYD002,2038,0.0657
KENYA,PWRHYD002,2039,0.0657
KENYA,PWRHYD002,2040,0.0657
KENYA,PWRHYD002,2041,0.0657
KENYA,PWRHYD002,2042,0.0657
KENYA,PWRHYD002,2043,0.0657
KENYA,PWRHYD002,2044,0.0657
KENYA,PWRHYD002,2045,0.0657
KENYA,PWRHYD002,2046,0.0657
KENYA,PWRHYD002,2047,0.0657
KENYA,PWRHYD002,2048,0.0657
KENYA,PWRHYD002,2049,0.0657
KENYA,PWRHYD002,2050,0.0657
KENYA,PWRHYD003,2019,0.1825
KENYA,PWRHYD003,2020,0.1825
KENYA,PWRHYD003,2021,0.1825
KENYA,PWRHYD003,2022,0.1825
KENYA,PWRHYD003,2023,0.1825
KENYA,PWRHYD003,2024,0.1825
KENYA,PWRHYD003,2025,0.1825
KENYA,PWRHYD003,2026,0.1825
KENYA,PWRHYD003,2027,0.1825
KENYA,PWRHYD003,2028,0.1825
KENYA,PWRHYD003,2029,0.1825
KENYA,PWRHYD003,2030,0.1825
KENYA,PWRHYD003,2031,0.1825
KENYA,PWRHYD003,2032,0.1825
KENYA,PWRHYD003,2033,0.1825
KENYA,PWRHYD003,2034,0.1825
KENYA,PWRHYD003,2035,0.1825
KENYA,PWRHYD003,2036,0.1825
KENYA,PWRHYD003,2037,0.1825
KENYA,PWRHYD003,2038,0.1825
KENYA,PWRHYD003,2039,0.1825
KENYA,PWRHYD003,2040,0.1825
KENYA,PWRHYD003,2041,0.1825
KENYA,PWRHYD003,2042,0.1825
KENYA,PWRHYD003,2043,0.1825
KENYA,PWRHYD003,2044,0.1825
KENYA,PWRHYD003,2045,0.1825
KENYA,PWRHYD003,2046,0.1825
KENYA,PWRHYD003,2047,0.1825
KENYA,PWRHYD003,2048,0.1825
KENYA,PWRHYD003,2049,0.1825
