r,t,f,y,UseByTechnologyAnnual
KENYA,PWRGEO024,GEO,2035,8.854
KENYA,PWRGEO024,GEO,2036,8.854
KENYA,PWRGEO024,GEO,2037,8.854
KENYA,PWRGEO024,GEO,2038,8.854
KENYA,PWRGEO024,GEO,2039,8.854
KENYA,PWRGEO024,GEO,2040,8.854
KENYA,PWRGEO024,GEO,2041,8.854
KENYA,PWRGEO024,GEO,2042,8.854
KENYA,PWRGEO024,GEO,2043,8.854
KENYA,PWRGEO024,GEO,2044,8.854
KENYA,PWRGEO024,GEO,2045,8.854
KENYA,PWRGEO024,GEO,2046,8.854
KENYA,PWRGEO024,GEO,2047,8.854
KENYA,PWRGEO024,GEO,2048,8.854
KENYA,PWRGEO024,GEO,2049,8.854
KENYA,PWRGEO024,GEO,2050,8.854
KENYA,PWRGEO025,GEO,2040,0.5649
KENYA,PWRGEO025,GEO,2041,8.854
KENYA,PWRGEO025,GEO,2042,8.854
KENYA,PWRGEO025,GEO,2043,8.854
KENYA,PWRGEO025,GEO,2044,8.854
KENYA,PWRGEO025,GEO,2045,8.854
KENYA,PWRGEO025,GEO,2046,8.854
KENYA,PWRGEO025,GEO,2047,8.854
KENYA,PWRGEO025,GEO,2048,8.854
KENYA,PWRGEO025,GEO,2049,8.854
KENYA,PWRGEO025,GEO,2050,8.854
KENYA,PWRGEO026,GEO,2041,8.854
KENYA,PWRGEO026,GEO,2042,8.854
KENYA,PWRGEO026,GEO,2043,8.854
KENYA,PWRGEO026,GEO,2044,8.854
KENYA,PWRGEO026,GEO,2045,8.854
KENYA,PWRGEO026,GEO,2046,8.854
KENYA,PWRGEO026,GEO,2047,8.854
KENYA,PWRGEO026,GEO,2048,8.854
KENYA,PWRGEO026,GEO,2049,8.854
KENYA,PWRGEO026,GEO,2050,8.854
KENYA,PWRGEO027,GEO,2025,3.099
KENYA,PWRGEO027,GEO,2026,3.099
KENYA,PWRGEO027,GEO,2027,3.099
KENYA,PWRGEO027,GEO,2028,3.099
KENYA,PWRGEO027,GEO,2029,3.099
KENYA,PWRGEO027,GEO,2030,3.099
KENYA,PWRGEO027,GEO,2031,3.099
KENYA,PWRGEO027,GEO,2032,3.099
KENYA,PWRGEO027,GEO,2033,3.099
KENYA,PWRGEO027,GEO,2034,3.099
KENYA,PWRGEO027,GEO,2035,3.099
KENYA,PWRGEO027,GEO,2036,3.099
KENYA,PWRGEO027,GEO,2037,3.099
KENYA,PWRGEO027,GEO,2038,3.099
KENYA,PWRGEO027,GEO,2039,3.099
KENYA,PWRGEO027,GEO,2040,3.099
KENYA,PWRGEO027,GEO,2041,3.099
KENYA,PWRGEO027,GEO,2042,3.099
KENYA,PWRGEO027,GEO,2043,3.099
KENYA,PWRGEO027,GEO,2044,3.099
KENYA,PWRGEO027,GEO,2045,3.099
KENYA,PWRGEO027,GEO,2046,3.099
KENYA,PWRGEO027,GEO,2047,3.099
KENYA,PWRGEO027,GEO,2048,3.099
KENYA,PWRGEO027,GEO,2049,3.099
KENYA,PWRGEO028,GEO,2028,3.099
KENYA,PWRGEO028,GEO,2029,3.099
KENYA,PWRGEO028,GEO,2030,3.099
KENYA,PWRGEO028,GEO,2031,3.099
KENYA,PWRGEO028,GEO,2032,3.099
KENYA,PWRGEO028,GEO,2033,3.099
KENYA,PWRGEO028,GEO,2034,3.099
KENYA,PWRGEO028,GEO,2035,3.099
KENYA,PWRGEO028,GEO,2036,3.099
KENYA,PWRGEO028,GEO,2037,3.099
KENYA,PWRGEO028,GEO,2038,3.099
KENYA,PWRGEO028,GEO,2039,3.099
KENYA,PWRGEO028,GEO,2040,3.099
KENYA,PWRGEO028,GEO,2041,3.099
KENYA,PWRGEO028,GEO,2042,3.099
KENYA,PWRGEO028,GEO,2043,3.099
KENYA,PWRGEO028,GEO,2044,3.099
KENYA,PWRGEO028,GEO,2045,3.099
KENYA,PWRGEO028,GEO,2046,3.099
KENYA,PWRGEO028,GEO,2047,3.099
KENYA,PWRGEO028,GEO,2048,3.099
KENYA,PWRGEO028,GEO,2049,3.099
KENYA,PWRGEO028,GEO,2050,3.099
KENYA,PWRGEO029,GEO,2038,8.854
KENYA,PWRGEO029,GEO,2039,8.854
KENYA,PWRGEO029,GEO,2040,8.854
KENYA,PWRGEO029,GEO,2041,8.854
KENYA,PWRGEO029,GEO,2042,8.854
KENYA,PWRGEO029,GEO,2043,8.854
KENYA,PWRGEO029,GEO,2044,8.854
KENYA,PWRGEO029,GEO,2045,8.854
KENYA,PWRGEO029,GEO,2046,8.854
KENYA,PWRGEO029,GEO,2047,8.854
KENYA,PWRGEO029,GEO,2048,8.854
KENYA,PWRGEO029,GEO,2049,8.854
KENYA,PWRGEO029,GEO,2050,8.854
KENYA,PWRGEO030,GEO,2039,8.854
KENYA,PWRGEO030,GEO,2040,8.854
KENYA,PWRGEO030,GEO,2041,8.854
KENYA,PWRGEO030,GEO,2042,8.854
KENYA,PWRGEO030,GEO,2043,8.854
KENYA,PWRGEO030,GEO,2044,8.854
KENYA,PWRGEO030,GEO,2045,8.854
KENYA,PWRGEO030,GEO,2046,8.854
KENYA,PWRGEO030,GEO,2047,8.854
KENYA,PWRGEO030,GEO,2048,8.854
KENYA,PWRGEO030,GEO,2049,8.854
KENYA,PWRGEO030,GEO,2050,8.854
KENYA,PWRGEO031,GEO,2040,8.854
KENYA,PWRGEO031,GEO,2041,8.854
KENYA,PWRGEO031,GEO,2042,8.854
KENYA,PWRGEO031,GEO,2043,8.854
KENYA,PWRGEO031,GEO,2044,8.854
KENYA,PWRGEO031,GEO,2045,8.854
KENYA,PWRGEO031,GEO,2046,8.854
KENYA,PWRGEO031,GEO,2047,8.854
KENYA,PWRGEO031,GEO,2048,8.854
KENYA,PWRGEO031,GEO,2049,8.854
KENYA,PWRGEO031,GEO,2050,8.854
KENYA,PWRGEO033,GEO,2025,1.7707
KENYA,PWRGEO033,GEO,2026,1.7707
KENYA,PWRGEO033,GEO,2027,1.7707
KENYA,PWRGEO033,GEO,2028,1.7707
KENYA,PWRGEO033,GEO,2029,1.7707
KENYA,PWRGEO033,GEO,2030,1.7707
KENYA,PWRGEO033,GEO,2031,1.7707
KENYA,PWRGEO033,GEO,2032,1.7707
KENYA,PWRGEO033,GEO,2033,1.7707
KENYA,PWRGEO033,GEO,2034,1.7707
KENYA,PWRGEO033,GEO,2035,1.7707
KENYA,PWRGEO033,GEO,2036,1.7707
KENYA,PWRGEO033,GEO,2037,1.7707
KENYA,PWRGEO033,GEO,2038,1.7707
KENYA,PWRGEO033,GEO,2039,1.7707
KENYA,PWRGEO033,GEO,2040,1.7707
KENYA,PWRGEO033,GEO,2041,1.7707
KENYA,PWRGEO033,GEO,2042,1.7707
KENYA,PWRGEO033,GEO,2043,1.7707
KENYA,PWRGEO033,GEO,2044,1.7707
KENYA,PWRGEO033,GEO,2045,1.7707
KENYA,PWRGEO033,GEO,2046,1.7707
KENYA,PWRGEO033,GEO,2047,1.7707
KENYA,PWRGEO033,GEO,2048,1.7707
KENYA,PWRGEO033,GEO,2049,1.7707
KENYA,PWRGEO034,GEO,2041,3.099
KENYA,PWRGEO034,GEO,2042,3.099
KENYA,PWRGEO034,GEO,2043,3.099
KENYA,PWRGEO034,GEO,2044,3.099
KENYA,PWRGEO034,GEO,2045,3.099
KENYA,PWRGEO034,GEO,2046,3.099
KENYA,PWRGEO034,GEO,2047,3.099
KENYA,PWRGEO034,GEO,2048,3.099
KENYA,PWRGEO034,GEO,2049,3.099
KENYA,PWRGEO034,GEO,2050,3.099
KENYA,PWRGEO035,GEO,2031,3.099
KENYA,PWRGEO035,GEO,2032,3.099
KENYA,PWRGEO035,GEO,2033,3.099
KENYA,PWRGEO035,GEO,2034,3.099
KENYA,PWRGEO035,GEO,2035,3.099
KENYA,PWRGEO035,GEO,2036,3.099
KENYA,PWRGEO035,GEO,2037,3.099
KENYA,PWRGEO035,GEO,2038,3.099
KENYA,PWRGEO035,GEO,2039,3.099
KENYA,PWRGEO035,GEO,2040,3.099
KENYA,PWRGEO035,GEO,2041,3.099
KENYA,PWRGEO035,GEO,2042,3.099
KENYA,PWRGEO035,GEO,2043,3.099
KENYA,PWRGEO035,GEO,2044,3.099
KENYA,PWRGEO035,GEO,2045,3.099
KENYA,PWRGEO035,GEO,2046,3.099
KENYA,PWRGEO035,GEO,2047,3.099
KENYA,PWRGEO035,GEO,2048,3.099
KENYA,PWRGEO035,GEO,2049,3.099
KENYA,PWRGEO035,GEO,2050,3.099
KENYA,PWRGEO038,GEO,2026,1.7707
KENYA,PWRGEO038,GEO,2027,1.7707
KENYA,PWRGEO038,GEO,2028,1.7707
KENYA,PWRGEO038,GEO,2029,1.7707
KENYA,PWRGEO038,GEO,2030,1.7707
KENYA,PWRGEO038,GEO,2031,1.7707
KENYA,PWRGEO038,GEO,2032,1.7707
KENYA,PWRGEO038,GEO,2033,1.7707
KENYA,PWRGEO038,GEO,2034,1.7707
KENYA,PWRGEO038,GEO,2035,1.7707
KENYA,PWRGEO038,GEO,2036,1.7707
KENYA,PWRGEO038,GEO,2037,1.7707
KENYA,PWRGEO038,GEO,2038,1.7707
KENYA,PWRGEO038,GEO,2039,1.7707
KENYA,PWRGEO038,GEO,2040,1.7707
KENYA,PWRGEO038,GEO,2041,1.7707
KENYA,PWRGEO038,GEO,2042,1.7707
KENYA,PWRGEO038,GEO,2043,1.7707
KENYA,PWRGEO038,GEO,2044,1.7707
KENYA,PWRGEO038,GEO,2045,1.7707
KENYA,PWRGEO038,GEO,2046,1.7707
KENYA,PWRGEO038,GEO,2047,1.7707
KENYA,PWRGEO038,GEO,2048,1.7707
KENYA,PWRGEO038,GEO,2049,1.7707
KENYA,PWRGEO038,GEO,2050,1.7707
KENYA,PWRGEO040,GEO,2019,1.5582
KENYA,PWRGEO040,GEO,2020,1.5582
KENYA,PWRGEO040,GEO,2021,1.5582
KENYA,PWRGEO040,GEO,2022,1.5582
KENYA,PWRGEO040,GEO,2023,1.5582
KENYA,PWRGEO040,GEO,2024,1.5582
KENYA,PWRGEO040,GEO,2025,1.5582
KENYA,PWRGEO040,GEO,2026,1.5582
KENYA,PWRGEO040,GEO,2027,1.5582
KENYA,PWRGEO040,GEO,2028,1.5582
KENYA,PWRGEO040,GEO,2029,1.5582
KENYA,PWRGEO040,GEO,2030,1.5582
KENYA,PWRGEO040,GEO,2031,1.5582
KENYA,PWRGEO040,GEO,2032,1.5582
KENYA,PWRGEO040,GEO,2033,1.5582
KENYA,PWRGEO040,GEO,2034,1.5582
KENYA,PWRGEO040,GEO,2035,1.5582
KENYA,PWRGEO040,GEO,2036,1.5582
KENYA,PWRGEO040,GEO,2037,1.5582
KENYA,PWRGEO040,GEO,2038,1.5582
KENYA,PWRGEO042,GEO,2039,4.427
KENYA,PWRGEO042,GEO,2040,4.427
KENYA,PWRGEO042,GEO,2041,4.427
KENYA,PWRGEO042,GEO,2042,4.427
KENYA,PWRGEO042,GEO,2043,4.427
KENYA,PWRGEO042,GEO,2044,4.427
KENYA,PWRGEO042,GEO,2045,4.427
KENYA,PWRGEO042,GEO,2046,4.427
KENYA,PWRGEO042,GEO,2047,4.427
KENYA,PWRGEO042,GEO,2048,4.427
KENYA,PWRGEO042,GEO,2049,4.427
KENYA,PWRGEO042,GEO,2050,4.427
KENYA,PWRGEO047,GEO,2019,1.328
KENYA,PWRGEO047,GEO,2020,1.328
KENYA,PWRGEO047,GEO,2021,1.328
KENYA,PWRGEO047,GEO,2022,1.328
KENYA,PWRGEO047,GEO,2023,1.328
KENYA,PWRGEO049,GEO,2025,1.8594
KENYA,PWRGEO049,GEO,2026,1.8595
KENYA,PWRGEO049,GEO,2027,1.8595
KENYA,PWRGEO049,GEO,2028,1.8595
KENYA,PWRGEO049,GEO,2029,1.8595
KENYA,PWRGEO049,GEO,2030,1.8595
KENYA,PWRGEO049,GEO,2031,1.8595
KENYA,PWRGEO049,GEO,2032,1.8595
KENYA,PWRGEO049,GEO,2033,1.8595
KENYA,PWRGEO049,GEO,2034,1.8595
KENYA,PWRGEO049,GEO,2035,1.8594
KENYA,PWRGEO049,GEO,2036,1.8595
KENYA,PWRGEO049,GEO,2037,1.8595
KENYA,PWRGEO049,GEO,2038,1.8595
KENYA,PWRGEO049,GEO,2039,1.8595
KENYA,PWRGEO049,GEO,2040,1.8595
KENYA,PWRGEO049,GEO,2041,1.8595
KENYA,PWRGEO049,GEO,2042,1.8595
KENYA,PWRGEO049,GEO,2043,1.8595
KENYA,PWRGEO049,GEO,2044,1.8595
KENYA,PWRGEO049,GEO,2045,1.8595
KENYA,PWRGEO049,GEO,2046,1.8595
KENYA,PWRGEO049,GEO,2047,1.8594
KENYA,PWRGEO049,GEO,2048,1.8595
KENYA,PWRGEO049,GEO,2049,1.8595
KENYA,PWRGEO049,GEO,2050,1.8595
KENYA,PWRGEO050,GEO,2025,1.8595
KENYA,PWRGEO050,GEO,2026,1.8595
KENYA,PWRGEO050,GEO,2027,1.8595
KENYA,PWRGEO050,GEO,2028,1.8595
KENYA,PWRGEO050,GEO,2029,1.8595
KENYA,PWRGEO050,GEO,2030,1.8595
KENYA,PWRGEO050,GEO,2031,1.8595
KENYA,PWRGEO050,GEO,2032,1.8595
KENYA,PWRGEO050,GEO,2033,1.8595
KENYA,PWRGEO050,GEO,2034,1.8595
KENYA,PWRGEO050,GEO,2035,1.8595
KENYA,PWRGEO050,GEO,2036,1.8595
KENYA,PWRGEO050,GEO,2037,1.8595
KENYA,PWRGEO050,GEO,2038,1.8595
KENYA,PWRGEO050,GEO,2039,1.8594
KENYA,PWRGEO050,GEO,2040,1.8595
KENYA,PWRGEO050,GEO,2041,1.8595
KENYA,PWRGEO050,GEO,2042,1.8595
KENYA,PWRGEO050,GEO,2043,1.8595
KENYA,PWRGEO050,GEO,2044,1.8595
KENYA,PWRGEO050,GEO,2045,1.8595
KENYA,PWRGEO050,GEO,2046,1.8595
KENYA,PWRGEO050,GEO,2047,1.8595
KENYA,PWRGEO050,GEO,2048,1.8595
KENYA,PWRGEO050,GEO,2049,1.8595
KENYA,PWRGEO050,GEO,2050,1.8595
KENYA,PWRGEO051,GEO,2025,1.8595
KENYA,PWRGEO051,GEO,2026,1.8595
KENYA,PWRGEO051,GEO,2027,1.8595
KENYA,PWRGEO051,GEO,2028,1.8595
KENYA,PWRGEO051,GEO,2029,1.8595
KENYA,PWRGEO051,GEO,2030,1.8595
KENYA,PWRGEO051,GEO,2031,1.8595
KENYA,PWRGEO051,GEO,2032,1.8595
KENYA,PWRGEO051,GEO,2033,1.8594
KENYA,PWRGEO051,GEO,2034,1.8595
KENYA,PWRGEO051,GEO,2035,1.8595
KENYA,PWRGEO051,GEO,2036,1.8595
KENYA,PWRGEO051,GEO,2037,1.8595
KENYA,PWRGEO051,GEO,2038,1.8595
KENYA,PWRGEO051,GEO,2039,1.8595
KENYA,PWRGEO051,GEO,2040,1.8595
KENYA,PWRGEO051,GEO,2041,1.8595
KENYA,PWRGEO051,GEO,2042,1.8595
KENYA,PWRGEO051,GEO,2043,1.8595
KENYA,PWRGEO051,GEO,2044,1.8595
KENYA,PWRGEO051,GEO,2045,1.8595
KENYA,PWRGEO051,GEO,2046,1.8595
KENYA,PWRGEO051,GEO,2047,1.8595
KENYA,PWRGEO051,GEO,2048,1.8595
KENYA,PWRGEO051,GEO,2049,1.8595
KENYA,PWRGEO051,GEO,2050,1.8595
KENYA,PWRGEO101,GEO,2026,0.073
KENYA,PWRGEO101,GEO,2027,0.9647
KENYA,PWRGEO101,GEO,2028,1.9341
KENYA,PWRGEO101,GEO,2029,2.9878
KENYA,PWRGEO101,GEO,2030,4.133
KENYA,PWRGEO101,GEO,2031,5.3779
KENYA,PWRGEO101,GEO,2032,6.7314
KENYA,PWRGEO101,GEO,2033,8.2023
KENYA,PWRGEO101,GEO,2034,9.8012
KENYA,PWRGEO101,GEO,2035,11.5394
KENYA,PWRGEO101,GEO,2036,13.4289
KENYA,PWRGEO101,GEO,2037,15.4824
KENYA,PWRGEO101,GEO,2038,17.7149
KENYA,PWRGEO101,GEO,2039,20.1415
KENYA,PWRGEO101,GEO,2040,22.7792
KENYA,PWRGEO101,GEO,2041,25.6463
KENYA,PWRGEO101,GEO,2042,28.763
KENYA,PWRGEO101,GEO,2043,32.1507
KENYA,PWRGEO101,GEO,2044,35.8333
KENYA,PWRGEO101,GEO,2045,39.8361
KENYA,PWRGEO101,GEO,2046,39.897
KENYA,PWRGEO101,GEO,2047,39.897
KENYA,PWRGEO101,GEO,2048,39.897
KENYA,PWRGEO101,GEO,2049,39.897
KENYA,PWRGEO101,GEO,2050,39.897
KENYA,PWRGEO102,GEO,2026,7.971
KENYA,PWRGEO102,GEO,2027,15.0517
KENYA,PWRGEO102,GEO,2028,16.8224
KENYA,PWRGEO102,GEO,2029,16.8224
KENYA,PWRGEO102,GEO,2030,20.2432
KENYA,PWRGEO102,GEO,2031,20.2432
KENYA,PWRGEO102,GEO,2032,24.7911
KENYA,PWRGEO102,GEO,2033,27.4474
KENYA,PWRGEO102,GEO,2034,30.1034
KENYA,PWRGEO102,GEO,2035,33.6451
KENYA,PWRGEO102,GEO,2036,37.1866
KENYA,PWRGEO102,GEO,2037,41.0271
KENYA,PWRGEO102,GEO,2038,45.1553
KENYA,PWRGEO102,GEO,2039,49.3948
KENYA,PWRGEO102,GEO,2040,49.3948
KENYA,PWRGEO102,GEO,2041,59.0885
KENYA,PWRGEO102,GEO,2042,68.1755
KENYA,PWRGEO102,GEO,2043,75.2587
KENYA,PWRGEO102,GEO,2044,83.2272
KENYA,PWRGEO102,GEO,2045,92.0811
KENYA,PWRGEO102,GEO,2046,101.8206
KENYA,PWRGEO102,GEO,2047,112.4453
KENYA,PWRGEO102,GEO,2048,118.3137
KENYA,PWRGEO102,GEO,2049,118.3137
KENYA,PWRGEO102,GEO,2050,118.3137
KENYA,PWRHFO002,HFONAI,2020,0.0205
KENYA,PWRHFO002,HFONAI,2021,0.0551
KENYA,PWRHFO002,HFONAI,2031,0.1179
KENYA,PWRHFO002,HFONAI,2032,0.1544
KENYA,PWRHFO002,HFONAI,2033,0.529
KENYA,PWRHFO002,HFONAI,2034,0.9246
KENYA,PWRHFO003,HFOMOM,2019,1.3561
KENYA,PWRHFO003,HFOMOM,2020,1.5381
KENYA,PWRHFO003,HFOMOM,2021,1.397
KENYA,PWRHFO003,HFOMOM,2022,0.6583
KENYA,PWRHFO003,HFOMOM,2023,0.7232
KENYA,PWRHFO003,HFOMOM,2024,1.0846
KENYA,PWRHFO004,HFOMOM,2019,4.7517
KENYA,PWRHFO004,HFOMOM,2020,5.9515
KENYA,PWRHFO004,HFOMOM,2021,6.2203
KENYA,PWRHFO004,HFOMOM,2022,1.9118
KENYA,PWRHFO004,HFOMOM,2023,1.971
KENYA,PWRHFO004,HFOMOM,2024,2.4146
KENYA,PWRHFO004,HFOMOM,2025,2.1342
KENYA,PWRHFO004,HFOMOM,2026,0.1385
KENYA,PWRHFO004,HFOMOM,2027,0.6934
KENYA,PWRHFO004,HFOMOM,2028,0.6427
KENYA,PWRHFO004,HFOMOM,2029,0.3188
KENYA,PWRHFO004,HFOMOM,2030,1.8382
KENYA,PWRHFO005,HFOMOM,2019,1.2896
KENYA,PWRHFO005,HFOMOM,2020,1.4599
KENYA,PWRHFO005,HFOMOM,2021,1.5514
KENYA,PWRHFO005,HFOMOM,2022,0.4214
KENYA,PWRHFO005,HFOMOM,2023,0.5451
KENYA,PWRHFO005,HFOMOM,2024,1.0545
KENYA,PWRHFO005,HFOMOM,2025,1.2473
KENYA,PWRHFO006,HFOMOM,2019,5.9465
KENYA,PWRHFO006,HFOMOM,2020,5.9465
KENYA,PWRHFO006,HFOMOM,2021,5.9465
KENYA,PWRHFO006,HFOMOM,2022,1.8509
KENYA,PWRHFO006,HFOMOM,2023,1.846
KENYA,PWRHFO006,HFOMOM,2024,3.1552
KENYA,PWRHFO006,HFOMOM,2025,1.7481
KENYA,PWRHFO006,HFOMOM,2026,0.8111
KENYA,PWRHFO006,HFOMOM,2027,1.3845
KENYA,PWRHFO006,HFOMOM,2028,1.3716
KENYA,PWRHFO006,HFOMOM,2029,1.2118
KENYA,PWRHFO007,HFONAI,2019,0.5635
KENYA,PWRHFO007,HFONAI,2020,0.8515
KENYA,PWRHFO007,HFONAI,2021,0.9871
KENYA,PWRHFO007,HFONAI,2022,0.1295
KENYA,PWRHFO007,HFONAI,2023,0.0534
KENYA,PWRHFO007,HFONAI,2024,0.6409
KENYA,PWRHFO007,HFONAI,2025,0.3523
KENYA,PWRHFO007,HFONAI,2029,0.0615
KENYA,PWRHFO007,HFONAI,2030,0.2627
KENYA,PWRHFO007,HFONAI,2031,1.0217
KENYA,PWRHFO007,HFONAI,2032,1.2953
KENYA,PWRHFO007,HFONAI,2033,1.4228
KENYA,PWRHFO008,HFONAI,2019,0.0991
KENYA,PWRHFO008,HFONAI,2020,0.1796
KENYA,PWRHFO008,HFONAI,2021,0.198
KENYA,PWRHFO008,HFONAI,2024,0.066
KENYA,PWRHFO008,HFONAI,2025,0.0661
KENYA,PWRHFO008,HFONAI,2030,0.029
KENYA,PWRHFO008,HFONAI,2031,0.2812
KENYA,PWRHFO008,HFONAI,2032,0.4471
KENYA,PWRHFO008,HFONAI,2033,1.1121
KENYA,PWRHFO009,HFONAI,2019,0.6744
KENYA,PWRHFO009,HFONAI,2020,0.7496
KENYA,PWRHFO009,HFONAI,2021,0.8289
KENYA,PWRHFO009,HFONAI,2022,0.0534
KENYA,PWRHFO009,HFONAI,2023,0.1909
KENYA,PWRHFO009,HFONAI,2024,0.2227
KENYA,PWRHFO009,HFONAI,2025,0.3197
KENYA,PWRHFO009,HFONAI,2027,0.0787
KENYA,PWRHFO009,HFONAI,2028,0.0792
KENYA,PWRHFO009,HFONAI,2030,0.186
KENYA,PWRHFO009,HFONAI,2031,0.806
KENYA,PWRHFO009,HFONAI,2032,1.1744
KENYA,PWRHFO009,HFONAI,2033,1.4529
KENYA,PWRHFO009,HFONAI,2034,1.4248
KENYA,PWRHFO009,HFONAI,2035,1.2629
KENYA,PWRHYD001,HYD,2019,0.3154
KENYA,PWRHYD001,HYD,2020,0.3154
KENYA,PWRHYD001,HYD,2021,0.3154
KENYA,PWRHYD001,HYD,2022,0.3154
KENYA,PWRHYD001,HYD,2023,0.3154
KENYA,PWRHYD001,HYD,2024,0.3154
KENYA,PWRHYD001,HYD,2025,0.3154
KENYA,PWRHYD001,HYD,2026,0.3154
KENYA,PWRHYD001,HYD,2027,0.3154
KENYA,PWRHYD001,HYD,2028,0.3154
KENYA,PWRHYD001,HYD,2029,0.3154
KENYA,PWRHYD001,HYD,2030,0.3154
KENYA,PWRHYD001,HYD,2031,0.3154
KENYA,PWRHYD001,HYD,2032,0.3154
KENYA,PWRHYD001,HYD,2033,0.3154
KENYA,PWRHYD001,HYD,2034,0.3154
KENYA,PWRHYD001,HYD,2035,0.3154
KENYA,PWRHYD001,HYD,2036,0.3154
KENYA,PWRHYD001,HYD,2037,0.3154
KENYA,PWRHYD001,HYD,2038,0.3154
KENYA,PWRHYD001,HYD,2039,0.3154
KENYA,PWRHYD001,HYD,2040,0.3154
KENYA,PWRHYD001,HYD,2041,0.3154
KENYA,PWRHYD001,HYD,2042,0.3154
KENYA,PWRHYD001,HYD,2043,0.3154
KENYA,PWRHYD001,HYD,2044,0.3154
KENYA,PWRHYD001,HYD,2045,0.3154
KENYA,PWRHYD001,HYD,2046,0.3154
KENYA,PWRHYD001,HYD,2047,0.3154
KENYA,PWRHYD001,HYD,2048,0.3154
KENYA,PWRHYD001,HYD,2049,0.3154
KENYA,PWRHYD001,HYD,2050,0.3154
KENYA,PWRHYD002,HYD,2019,0.4723
KENYA,PWRHYD002,HYD,2020,0.4723
KENYA,PWRHYD002,HYD,2021,0.4723
KENYA,PWRHYD002,HYD,2022,0.4723
KENYA,PWRHYD002,HYD,2023,0.4723
KENYA,PWRHYD002,HYD,2024,0.4723
KENYA,PWRHYD002,HYD,2025,0.4723
KENYA,PWRHYD002,HYD,2026,0.4723
KENYA,PWRHYD002,HYD,2027,0.4723
KENYA,PWRHYD002,HYD,2028,0.4723
KENYA,PWRHYD002,HYD,2029,0.4723
KENYA,PWRHYD002,HYD,2030,0.4723
KENYA,PWRHYD002,HYD,2031,0.4723
KENYA,PWRHYD002,HYD,2032,0.4723
KENYA,PWRHYD002,HYD,2033,0.4723
KENYA,PWRHYD002,HYD,2034,0.4723
KENYA,PWRHYD002,HYD,2035,0.4723
KENYA,PWRHYD002,HYD,2036,0.4723
KENYA,PWRHYD002,HYD,2037,0.4723
KENYA,PWRHYD002,HYD,2038,0.4723
KENYA,PWRHYD002,HYD,2039,0.4723
KENYA,PWRHYD002,HYD,2040,0.4723
KENYA,PWRHYD002,HYD,2041,0.4723
KENYA,PWRHYD002,HYD,2042,0.4723
KENYA,PWRHYD002,HYD,2043,0.4723
KENYA,PWRHYD002,HYD,2044,0.4723
KENYA,PWRHYD002,HYD,2045,0.4723
KENYA,PWRHYD002,HYD,2046,0.4723
KENYA,PWRHYD002,HYD,2047,0.4723
KENYA,PWRHYD002,HYD,2048,0.4723
KENYA,PWRHYD002,HYD,2049,0.4723
KENYA,PWRHYD002,HYD,2050,0.4723
KENYA,PWRHYD003,HYD,2019,1.3129
KENYA,PWRHYD003,HYD,2020,1.3129
KENYA,PWRHYD003,HYD,2021,1.3129
KENYA,PWRHYD003,HYD,2022,1.3129
KENYA,PWRHYD003,HYD,2023,1.3129
KENYA,PWRHYD003,HYD,2024,1.3129
KENYA,PWRHYD003,HYD,2025,1.3129
KENYA,PWRHYD003,HYD,2026,1.3129
KENYA,PWRHYD003,HYD,2027,1.3129
KENYA,PWRHYD003,HYD,2028,1.3129
KENYA,PWRHYD003,HYD,2029,1.3129
KENYA,PWRHYD003,HYD,2030,1.3129
KENYA,PWRHYD003,HYD,2031,1.3129
KENYA,PWRHYD003,HYD,2032,1.3129
KENYA,PWRHYD003,HYD,2033,1.3129
KENYA,PWRHYD003,HYD,2034,1.3129
KENYA,PWRHYD003,HYD,2035,1.3129
KENYA,PWRHYD003,HYD,2036,1.3129
KENYA,PWRHYD003,HYD,2037,1.3129
KENYA,PWRHYD003,HYD,2038,1.3129
KENYA,PWRHYD003,HYD,2039,1.3129
KENYA,PWRHYD003,HYD,2040,1.3129
KENYA,PWRHYD003,HYD,2041,1.3129
KENYA,PWRHYD003,HYD,2042,1.3129
KENYA,PWRHYD003,HYD,2043,1.3129
KENYA,PWRHYD003,HYD,2044,1.3129
KENYA,PWRHYD003,HYD,2045,1.3129
KENYA,PWRHYD003,HYD,2046,1.3129
KENYA,PWRHYD003,HYD,2047,1.3129
KENYA,PWRHYD003,HYD,2048,1.3129
KENYA,PWRHYD003,HYD,2049,1.3129
KENYA,PWRHYD003,HYD,2050,1.3129
KENYA,PWRHYD004,HYD,2019,2.6352
KENYA,PWRHYD004,HYD,2020,2.6352
KENYA,PWRHYD004,HYD,2021,2.6352
KENYA,PWRHYD004,HYD,2022,2.6352
KENYA,PWRHYD004,HYD,2023,2.6352
KENYA,PWRHYD004,HYD,2024,2.6351
KENYA,PWRHYD004,HYD,2025,2.6352
KENYA,PWRHYD004,HYD,2026,2.6352
KENYA,PWRHYD004,HYD,2027,2.6352
KENYA,PWRHYD004,HYD,2028,2.6352
KENYA,PWRHYD004,HYD,2029,2.6352
KENYA,PWRHYD004,HYD,2030,2.6352
KENYA,PWRHYD004,HYD,2031,2.6352
KENYA,PWRHYD004,HYD,2032,2.6352
KENYA,PWRHYD004,HYD,2033,2.6352
KENYA,PWRHYD004,HYD,2034,2.6352
KENYA,PWRHYD004,HYD,2035,2.6352
KENYA,PWRHYD004,HYD,2036,2.6352
